country,number,title,date,url
United Kingdom,2020/201,Cryphonectria parasitica detected in abandoned galls of Dryocosmus kuriphilus,2020-09,https://gd.eppo.int/reporting/article-6879
United Kingdom,2020/123,Update of the situation of tomato brown rugose fruit virus in the United Kingdom,2020-06,https://gd.eppo.int/reporting/article-6801
United Kingdom,2020/126,Eradication of tomato chlorosis virus from the United Kingdom,2020-06,https://gd.eppo.int/reporting/article-6804
United Kingdom,2020/078,New outbreaks of tomato brown rugose fruit virus in the United Kingdom,2020-04,https://gd.eppo.int/reporting/article-6756
United Kingdom,2019/211,First report of Strawberry vein banding virus in the United Kingdom,2019-10,https://gd.eppo.int/reporting/article-6641
United Kingdom,2019/218,The rare hybrid x Reyllopia conollyana is identified in a seed bank study in Wales (GB),2019-10,https://gd.eppo.int/reporting/article-6648
United Kingdom,2019/163,First report of Tomato brown rugose fruit virus in the United Kingdom,2019-08,https://gd.eppo.int/reporting/article-6593
United Kingdom,2019/153,Plant Alert: a citizen science project for gardeners,2019-07,https://gd.eppo.int/reporting/article-6583
United Kingdom,2019/151,x Reyllopia conollyana: a hybrid between two non-native Fallopia species,2019-07,https://gd.eppo.int/reporting/article-6581
United Kingdom,2019/118,Update on the situation of Cydalima perspectalis in the EPPO region,2019-06,https://gd.eppo.int/reporting/article-6548
United Kingdom,2019/115,Eradication of Anoplophora glabripennis from the United Kingdom,2019-06,https://gd.eppo.int/reporting/article-6545
United Kingdom,2019/081,First report of Meloidogyne mali in the United Kingdom,2019-04,https://gd.eppo.int/reporting/article-6511
United Kingdom,2019/076,First report of Takahashia japonica in the United Kingdom,2019-04,https://gd.eppo.int/reporting/article-6506
United Kingdom,2019/057,First report of Ips typographus in the United Kingdom,2019-03,https://gd.eppo.int/reporting/article-6487
United Kingdom,2019/066,Fallopia japonica and Impatiens glandulifera have a negative impact on terrestrial invertebrates,2019-03,https://gd.eppo.int/reporting/article-6496
United Kingdom,2019/036,Studies on host plants of Scirtothrips dorsalis in the Palm House at Kew Gardens (United Kingdom),2019-02,https://gd.eppo.int/reporting/article-6466
United Kingdom,2019/004,New data on quarantine pests and pests of the EPPO Alert List,2019-01,https://gd.eppo.int/reporting/article-6434
United Kingdom,2018/212,New data on quarantine pests and pests of the EPPO Alert List,2018-11,https://gd.eppo.int/reporting/article-6406
United Kingdom,2018/194,Meloidogyne fallax found in the United Kingdom,2018-10,https://gd.eppo.int/reporting/article-6388
United Kingdom,2018/187,New data on quarantine pests and pests of the EPPO Alert List,2018-10,https://gd.eppo.int/reporting/article-6381
United Kingdom,2018/182,Biological control of Crassula helmsii,2018-09,https://gd.eppo.int/reporting/article-6376
United Kingdom,2018/173,New data on quarantine pests and pests of the EPPO Alert List,2018-09,https://gd.eppo.int/reporting/article-6367
United Kingdom,2018/166,First report of Hymenoscyphus fraxineus on Phillyrea spp. and Chionanthus virginicus in the United Kingdom,2018-08,https://gd.eppo.int/reporting/article-6360
United Kingdom,2018/168,Why does the abundance of native and invasive plants vary along rivers?,2018-08,https://gd.eppo.int/reporting/article-6362
United Kingdom,2018/143,Eradication of ‘Candidatus Phytoplasma ulmi’ from the United Kingdom,2018-07,https://gd.eppo.int/reporting/article-6337
United Kingdom,2018/129,First report of Tomato chlorosis virus in the United Kingdom,2018-06,https://gd.eppo.int/reporting/article-6323
United Kingdom,2018/114,New data on quarantine pests and pests of the EPPO Alert List,2018-06,https://gd.eppo.int/reporting/article-6308
United Kingdom,2018/110,Working with gardeners to identify invasive ornamental garden plants,2018-05,https://gd.eppo.int/reporting/article-6304
United Kingdom,2018/087,Optimising physiochemical control of invasive Japanese knotweed,2018-04,https://gd.eppo.int/reporting/article-6281
United Kingdom,2018/067,Rhododendron ponticum depletes the native seed bank with long-term effects,2018-03,https://gd.eppo.int/reporting/article-6261
United Kingdom,2018/056,Opogona sacchari found in the United Kingdom,2018-03,https://gd.eppo.int/reporting/article-6250
United Kingdom,2018/024,New data on quarantine pests and pests of the EPPO Alert List,2018-02,https://gd.eppo.int/reporting/article-6218
United Kingdom,2018/009,'Candidatus Liberibacter solanacearum' detected in Trioza anthrisci specimens from the United Kingdom and Sweden,2018-01,https://gd.eppo.int/reporting/article-6203
United Kingdom,2017/202,Does public awareness increase support for the management of invasive species?,2017-10,https://gd.eppo.int/reporting/article-6170
United Kingdom,2017/177,Molecular ecology of three invasive Heracleum species in Europe,2017-09,https://gd.eppo.int/reporting/article-6145
United Kingdom,2017/174,Update on the situation of Cryphonectria parasitica in the United Kingdom,2017-09,https://gd.eppo.int/reporting/article-6142
United Kingdom,2017/139,Update on the situation of Neonectria neomacrospora in the United Kingdom,2017-07,https://gd.eppo.int/reporting/article-6107
United Kingdom,2017/061,Sirococcus tsugae found in Northern Ireland (GB),2017-03,https://gd.eppo.int/reporting/article-6029
United Kingdom,2017/036,Rhynchophorus ferrugineus detected for the first time in the United Kingdom,2017-02,https://gd.eppo.int/reporting/article-6004
United Kingdom,2017/051,"British Ecological Society Symposium 2017: The macroecology of alien species: Patterns, drivers and consequences of Global biotic exchange (Durham, GB, 2017-07-24/26)",2017-02,https://gd.eppo.int/reporting/article-6019
United Kingdom,2017/009,First report of Thrips setosus in the United Kingdom,2017-01,https://gd.eppo.int/reporting/article-5977
United Kingdom,2016/208,First report of Vespa velutina in the United Kingdom,2016-11,https://gd.eppo.int/reporting/article-5953
United Kingdom,2016/214,First report of Gnomoniopsis smithogilvyi in the United Kingdom,2016-11,https://gd.eppo.int/reporting/article-5959
United Kingdom,2016/219,Biological control of Impatiens glandulifera,2016-11,https://gd.eppo.int/reporting/article-5964
United Kingdom,2016/180,"2nd Invasive weed conference (London, 2016-12-22)",2016-09,https://gd.eppo.int/reporting/article-5925
United Kingdom,2016/110,"Conference on ‘Innovation in Plant Biosecurity 2017’ (York, GB, 2017-03-15/16)",2016-06,https://gd.eppo.int/reporting/article-5855
United Kingdom,2016/077,Identification of the agapanthus gall midge in the United Kingdom: Enigmadiplosis agapanthi,2016-04,https://gd.eppo.int/reporting/article-5542
United Kingdom,2016/059,First report of Phytophthora foliorum in the United Kingdom,2016-03,https://gd.eppo.int/reporting/article-5461
United Kingdom,2016/066,"Plant-soil feedback of the invasive alien plant, Impatiens glandulifera",2016-03,https://gd.eppo.int/reporting/article-5468
United Kingdom,2016/004,New data on quarantine pests and pests of the EPPO Alert List,2016-01,https://gd.eppo.int/reporting/article-5172
United Kingdom,2015/218,Defra report: assessing the achievements of local action groups in tackling invasive non-native species,2015-11,https://gd.eppo.int/reporting/article-5165
United Kingdom,2015/190,Meloidogyne fallax detected in sports turf in the United Kingdom,2015-10,https://gd.eppo.int/reporting/article-5137
United Kingdom,2015/193,First report of Sirococcus tsugae in the United Kingdom,2015-10,https://gd.eppo.int/reporting/article-5140
United Kingdom,2015/170,Agapanthus gall midge: a new and undescribed species found for the first time in the United Kingdom,2015-09,https://gd.eppo.int/reporting/article-5116
United Kingdom,2015/155,The International Plant Sentinel Network,2015-08,https://gd.eppo.int/reporting/article-4953
United Kingdom,2015/151,First report of the eucalyptus leaf beetle Paropsisterna selmani in the United Kingdom and in Ireland,2015-08,https://gd.eppo.int/reporting/article-4949
United Kingdom,2015/142,Ecological impacts of the aquatic invasive Elodea nuttallii in Northern Ireland,2015-07,https://gd.eppo.int/reporting/article-4940
United Kingdom,2015/134,First detection of ‘Candidatus Phytoplasma solani’ on strawberry in the United Kingdom,2015-07,https://gd.eppo.int/reporting/article-4932
United Kingdom,2015/108,First report of Dryocosmus kuriphilus in the United Kingdom,2015-06,https://gd.eppo.int/reporting/article-4773
United Kingdom,2015/125,"14th International Symposium on Aquatic Plants (Edinburgh, GB, 2015-09-14/18)",2015-06,https://gd.eppo.int/reporting/article-4790
United Kingdom,2015/098,Orientus ishidae: a potential phytoplasma vector spreading in the EPPO region,2015-05,https://gd.eppo.int/reporting/article-4763
United Kingdom,2015/082,First release of a fungal classical biological control agent against an invasive alien weed in Europe,2015-04,https://gd.eppo.int/reporting/article-4747
United Kingdom,2015/031,First report of ‘Candidatus Phytoplasma fragariae’ in the United Kingdom,2015-02,https://gd.eppo.int/reporting/article-4457
United Kingdom,2014/187,First report of Eotetranychus lewisi in the United Kingdom,2014-10,https://gd.eppo.int/reporting/article-3280
United Kingdom,2014/193,First report of Xanthomonas arboricola pv. pruni on Prunus laurocerasus in the United Kingdom,2014-10,https://gd.eppo.int/reporting/article-3286
United Kingdom,2014/150,New data on quarantine pests and pests of the EPPO Alert List,2014-08,https://gd.eppo.int/reporting/article-3243
United Kingdom,2014/140,The impact of Lysichiton americanus on native vegetation in the United Kingdom,2014-07,https://gd.eppo.int/reporting/article-3233
United Kingdom,2014/089,First report of ‘Candidatus Phytoplasma ulmi’ in the United Kingdom,2014-05,https://gd.eppo.int/reporting/article-2809
United Kingdom,2014/042,Update on the pest risk assessments on invasive alien plants in Great Britain,2014-02,https://gd.eppo.int/reporting/article-2762
United Kingdom,2013/240,Diabrotica virgifera virgifera found again in the United Kingdom,2013-11,https://gd.eppo.int/reporting/article-2702
United Kingdom,2013/214,Update on the situation of Cryphonectria parasitica in the United Kingdom,2013-10,https://gd.eppo.int/reporting/article-2676
United Kingdom,2013/217,First report of Meloidogyne fallax in the United Kingdom,2013-10,https://gd.eppo.int/reporting/article-2679
United Kingdom,2013/208,"Outcomes of the IUCN conference ‘Invasive alien species: the urban dimension’, Geneva (CH), 2013-09-05",2013-09,https://gd.eppo.int/reporting/article-2670
United Kingdom,2013/137,UK Guide to citizen science,2013-06,https://gd.eppo.int/reporting/article-2599
United Kingdom,2013/130,New data on quarantine pests and pests of the EPPO Alert List,2013-06,https://gd.eppo.int/reporting/article-2592
United Kingdom,2013/105,First report of Spiranthes mosaic virus 3 in the United Kingdom,2013-05,https://gd.eppo.int/reporting/article-2567
United Kingdom,2013/115,RINSE: a new EU project,2013-05,https://gd.eppo.int/reporting/article-2577
United Kingdom,2013/070,Update on the Code of conduct on invasive alien aquatic plants in the Netherlands,2013-03,https://gd.eppo.int/reporting/article-2532
United Kingdom,2013/073,Mini datasheet on Lagarosiphon major,2013-03,https://gd.eppo.int/reporting/article-2535
United Kingdom,2013/072,Assessment of the ecological effects of Vallisneria spiralis in the Netherlands,2013-03,https://gd.eppo.int/reporting/article-2534
United Kingdom,2013/071,Assessment of the ecological effects of Mimulus guttatus in the Netherlands,2013-03,https://gd.eppo.int/reporting/article-2533
United Kingdom,2013/017,New ban on invasive alien plants in the United Kingdom (England only),2013-01,https://gd.eppo.int/reporting/article-2479
United Kingdom,2013/016,World distribution of Baccharis halimifolia,2013-01,https://gd.eppo.int/reporting/article-2478
United Kingdom,2012/208,First report of Drosophila suzukii in the United Kingdom,2012-10,https://gd.eppo.int/reporting/article-2414
United Kingdom,2012/216,"Synchytrium endobioticum no longer found in Northern Ireland, United Kingdom",2012-10,https://gd.eppo.int/reporting/article-2422
United Kingdom,2012/189,"Raspberry leaf blotch virus, a new virus of raspberry",2012-09,https://gd.eppo.int/reporting/article-2395
United Kingdom,2012/140,Update on the situation of Phytophthora austrocedrae in the United Kingdom,2012-07,https://gd.eppo.int/reporting/article-1967
United Kingdom,2012/157,The economic cost of invasive alien species in Great Britain,2012-07,https://gd.eppo.int/reporting/article-1984
United Kingdom,2012/156,Code of practice on non-native species approved by the Scottish Government,2012-07,https://gd.eppo.int/reporting/article-1983
United Kingdom,2012/108,Damage and benefit caused by weeds,2012-05,https://gd.eppo.int/reporting/article-1935
United Kingdom,2012/080,First report of Chalara fraxinea in the United Kingdom,2012-04,https://gd.eppo.int/reporting/article-1907
United Kingdom,2012/071,Outbreak of Scirtothrips dorsalis in one glasshouse in the United Kingdom,2012-04,https://gd.eppo.int/reporting/article-1898
United Kingdom,2012/069,First outbreak of Anoplophora glabripennis in the United Kingdom,2012-04,https://gd.eppo.int/reporting/article-1896
United Kingdom,2012/048,First report of Cryphonectria parasitica in the United Kingdom,2012-03,https://gd.eppo.int/reporting/article-1875
United Kingdom,2012/057,Phytophthora austrocedrae detected on Juniperus communis in the United Kingdom,2012-03,https://gd.eppo.int/reporting/article-1884
United Kingdom,2012/044,New decision-support systems for the control of invasive alien macrophytes,2012-02,https://gd.eppo.int/reporting/article-1871
United Kingdom,2012/014,New data on quarantine pests and pests of the EPPO Alert List,2012-01,https://gd.eppo.int/reporting/article-1841
United Kingdom,2012/012,Luperomorpha xanthodera: a new flea beetle recently introduced into the EPPO region,2012-01,https://gd.eppo.int/reporting/article-1839
United Kingdom,2011/222,Further detections of Phytophthora lateralis in the United Kingdom,2011-10,https://gd.eppo.int/reporting/article-1791
United Kingdom,2011/202,Outbreak of Potato spindle tuber viroid in tomato in the United Kingdom,2011-09,https://gd.eppo.int/reporting/article-1771
United Kingdom,2011/191,Single beetle of Anoplophora chinensis detected in the United Kingdom,2011-09,https://gd.eppo.int/reporting/article-1760
United Kingdom,2011/167,Great Britain: national initiatives on Code of conduct,2011-07,https://gd.eppo.int/reporting/article-1736
